# Crystal, C-Axis (x), C-Axis (y), C-Axis (z), Size (m), Disl. dens. (1/m^2), Last recr. time (s), Size at last recr. (m)
2170.000000,0.492747,-0.294744,-0.818735,0.001500,40000000000.000000,0.000000,0.001500
2171.000000,0.429783,0.098348,-0.897560,0.001500,40000000000.000000,0.000000,0.001500
2172.000000,0.191233,0.317824,0.928665,0.001500,40000000000.000000,0.000000,0.001500
2173.000000,0.167458,0.249267,0.953847,0.001500,40000000000.000000,0.000000,0.001500
2174.000000,-0.285194,0.020812,0.958244,0.001500,40000000000.000000,0.000000,0.001500
2175.000000,-0.717565,0.665236,0.206304,0.001500,40000000000.000000,0.000000,0.001500
2176.000000,0.055046,-0.414680,-0.908301,0.001500,40000000000.000000,0.000000,0.001500
2177.000000,0.520638,0.636896,0.568595,0.001500,40000000000.000000,0.000000,0.001500
2178.000000,-0.460221,-0.841209,0.283840,0.001500,40000000000.000000,0.000000,0.001500
2179.000000,-0.391427,-0.199780,0.898261,0.001500,40000000000.000000,0.000000,0.001500
2180.000000,0.344585,-0.744199,-0.572215,0.001500,40000000000.000000,0.000000,0.001500
2181.000000,-0.769414,-0.614785,-0.173324,0.001500,40000000000.000000,0.000000,0.001500
2182.000000,-0.083111,-0.684323,-0.724428,0.001500,40000000000.000000,0.000000,0.001500
2183.000000,-0.017272,-0.440920,0.897380,0.001500,40000000000.000000,0.000000,0.001500
2184.000000,-0.284839,-0.264993,-0.921220,0.001500,40000000000.000000,0.000000,0.001500
2185.000000,0.011919,0.981015,0.193567,0.001500,40000000000.000000,0.000000,0.001500
2186.000000,0.232212,0.298692,0.925668,0.001500,40000000000.000000,0.000000,0.001500
2187.000000,-0.906167,0.082141,0.414867,0.001500,40000000000.000000,0.000000,0.001500
2188.000000,-0.329635,0.291438,-0.898000,0.001500,40000000000.000000,0.000000,0.001500
2189.000000,0.227682,0.070266,-0.971197,0.001500,40000000000.000000,0.000000,0.001500
2190.000000,0.163585,0.034632,0.985921,0.001500,40000000000.000000,0.000000,0.001500
2191.000000,-0.185451,-0.200450,-0.961991,0.001500,40000000000.000000,0.000000,0.001500
2192.000000,-0.120154,0.306627,-0.944215,0.001500,40000000000.000000,0.000000,0.001500
2193.000000,0.339952,0.823622,-0.453959,0.001500,40000000000.000000,0.000000,0.001500
2194.000000,0.099338,-0.993954,0.046779,0.001500,40000000000.000000,0.000000,0.001500
2195.000000,-0.743003,-0.620798,0.250112,0.001500,40000000000.000000,0.000000,0.001500
2196.000000,-0.169387,-0.887101,0.429371,0.001500,40000000000.000000,0.000000,0.001500
2197.000000,-0.397369,-0.266657,0.878062,0.001500,40000000000.000000,0.000000,0.001500
2198.000000,-0.074222,-0.430041,-0.899753,0.001500,40000000000.000000,0.000000,0.001500
2199.000000,0.838300,-0.540985,0.067744,0.001500,40000000000.000000,0.000000,0.001500
2200.000000,0.318263,0.326686,-0.889935,0.001500,40000000000.000000,0.000000,0.001500
2201.000000,0.043445,-0.689431,-0.723047,0.001500,40000000000.000000,0.000000,0.001500
2202.000000,0.832420,0.518353,-0.195928,0.001500,40000000000.000000,0.000000,0.001500
2203.000000,-0.352294,-0.783030,-0.512594,0.001500,40000000000.000000,0.000000,0.001500
2204.000000,0.577161,-0.370816,0.727586,0.001500,40000000000.000000,0.000000,0.001500
2205.000000,0.521362,0.758730,-0.390527,0.001500,40000000000.000000,0.000000,0.001500
2206.000000,0.411636,-0.165292,-0.896233,0.001500,40000000000.000000,0.000000,0.001500
2207.000000,0.299397,-0.115262,-0.947141,0.001500,40000000000.000000,0.000000,0.001500
2208.000000,-0.236512,0.099752,-0.966495,0.001500,40000000000.000000,0.000000,0.001500
2209.000000,0.007778,0.302100,0.953244,0.001500,40000000000.000000,0.000000,0.001500
2210.000000,0.242547,0.116855,-0.963076,0.001500,40000000000.000000,0.000000,0.001500
2211.000000,0.606579,-0.794866,0.015796,0.001500,40000000000.000000,0.000000,0.001500
2212.000000,-0.252589,-0.171054,0.952334,0.001500,40000000000.000000,0.000000,0.001500
2213.000000,-0.427625,-0.220615,0.876622,0.001500,40000000000.000000,0.000000,0.001500
2214.000000,-0.437932,0.587184,0.680758,0.001500,40000000000.000000,0.000000,0.001500
2215.000000,0.335698,-0.382581,0.860778,0.001500,40000000000.000000,0.000000,0.001500
2216.000000,0.617890,0.280087,-0.734686,0.001500,40000000000.000000,0.000000,0.001500
2217.000000,0.126345,0.397829,-0.908719,0.001500,40000000000.000000,0.000000,0.001500
2218.000000,0.395798,-0.257210,-0.881582,0.001500,40000000000.000000,0.000000,0.001500
2219.000000,0.278031,0.737347,-0.615645,0.001500,40000000000.000000,0.000000,0.001500
2220.000000,0.385579,0.416537,-0.823302,0.001500,40000000000.000000,0.000000,0.001500
2221.000000,0.059150,-0.372748,0.926045,0.001500,40000000000.000000,0.000000,0.001500
2222.000000,-0.225097,-0.968553,-0.106004,0.001500,40000000000.000000,0.000000,0.001500
2223.000000,-0.276800,0.054514,0.959380,0.001500,40000000000.000000,0.000000,0.001500
2224.000000,-0.337505,0.422778,-0.841040,0.001500,40000000000.000000,0.000000,0.001500
2225.000000,0.541014,0.614361,0.574339,0.001500,40000000000.000000,0.000000,0.001500
2226.000000,0.390829,0.332187,-0.858431,0.001500,40000000000.000000,0.000000,0.001500
2227.000000,-0.692417,0.075866,-0.717498,0.001500,40000000000.000000,0.000000,0.001500
2228.000000,0.718960,-0.361215,0.593818,0.001500,40000000000.000000,0.000000,0.001500
2229.000000,0.087343,0.578541,0.810963,0.001500,40000000000.000000,0.000000,0.001500
2230.000000,0.684280,0.431063,0.588172,0.001500,40000000000.000000,0.000000,0.001500
2231.000000,-0.981261,-0.043629,0.187677,0.001500,40000000000.000000,0.000000,0.001500
2232.000000,-0.311910,0.940502,-0.134792,0.001500,40000000000.000000,0.000000,0.001500
2233.000000,0.142107,-0.898716,0.414867,0.001500,40000000000.000000,0.000000,0.001500
2234.000000,0.648549,0.030073,-0.760578,0.001500,40000000000.000000,0.000000,0.001500
2235.000000,-0.001341,0.187872,0.982193,0.001500,40000000000.000000,0.000000,0.001500
2236.000000,-0.440810,-0.747644,0.496703,0.001500,40000000000.000000,0.000000,0.001500
2237.000000,0.179973,0.510521,0.840820,0.001500,40000000000.000000,0.000000,0.001500
2238.000000,0.862721,-0.034611,0.504494,0.001500,40000000000.000000,0.000000,0.001500
2239.000000,0.030802,-0.792574,0.608998,0.001500,40000000000.000000,0.000000,0.001500
2240.000000,-0.073535,0.136864,0.987857,0.001500,40000000000.000000,0.000000,0.001500
2241.000000,-0.739835,-0.195993,-0.643608,0.001500,40000000000.000000,0.000000,0.001500
2242.000000,-0.780132,0.106795,-0.616432,0.001500,40000000000.000000,0.000000,0.001500
2243.000000,0.104892,0.495054,-0.862507,0.001500,40000000000.000000,0.000000,0.001500
2244.000000,0.258761,-0.923002,0.284799,0.001500,40000000000.000000,0.000000,0.001500
2245.000000,-0.549331,-0.649060,-0.526266,0.001500,40000000000.000000,0.000000,0.001500
2246.000000,0.073153,-0.796828,-0.599762,0.001500,40000000000.000000,0.000000,0.001500
2247.000000,-0.053497,-0.834313,0.548690,0.001500,40000000000.000000,0.000000,0.001500
2248.000000,0.538421,0.553268,0.635608,0.001500,40000000000.000000,0.000000,0.001500
2249.000000,-0.305122,-0.693414,-0.652746,0.001500,40000000000.000000,0.000000,0.001500
2250.000000,-0.003174,-0.185885,0.982566,0.001500,40000000000.000000,0.000000,0.001500
2251.000000,-0.179363,0.222204,-0.958360,0.001500,40000000000.000000,0.000000,0.001500
2252.000000,0.315577,0.806156,-0.500524,0.001500,40000000000.000000,0.000000,0.001500
2253.000000,-0.398731,-0.201235,0.894717,0.001500,40000000000.000000,0.000000,0.001500
2254.000000,-0.022433,0.288522,-0.957210,0.001500,40000000000.000000,0.000000,0.001500
2255.000000,-0.768694,0.621964,0.149237,0.001500,40000000000.000000,0.000000,0.001500
2256.000000,-0.130702,0.273100,-0.953065,0.001500,40000000000.000000,0.000000,0.001500
2257.000000,-0.023664,0.185977,-0.982269,0.001500,40000000000.000000,0.000000,0.001500
2258.000000,0.712151,0.021024,0.701711,0.001500,40000000000.000000,0.000000,0.001500
2259.000000,-0.378508,0.908079,-0.179230,0.001500,40000000000.000000,0.000000,0.001500
2260.000000,-0.067658,-0.108246,0.991819,0.001500,40000000000.000000,0.000000,0.001500
2261.000000,-0.487715,-0.021228,0.872745,0.001500,40000000000.000000,0.000000,0.001500
2262.000000,0.597486,-0.574419,0.559512,0.001500,40000000000.000000,0.000000,0.001500
2263.000000,0.543350,0.281638,-0.790854,0.001500,40000000000.000000,0.000000,0.001500
2264.000000,0.755245,-0.171842,0.632515,0.001500,40000000000.000000,0.000000,0.001500
2265.000000,0.651021,0.719196,-0.242754,0.001500,40000000000.000000,0.000000,0.001500
2266.000000,-0.719037,-0.501621,0.481001,0.001500,40000000000.000000,0.000000,0.001500
2267.000000,-0.471692,0.450533,-0.757975,0.001500,40000000000.000000,0.000000,0.001500
2268.000000,-0.111597,0.083102,-0.990273,0.001500,40000000000.000000,0.000000,0.001500
2269.000000,0.231072,-0.942765,0.240418,0.001500,40000000000.000000,0.000000,0.001500
2270.000000,-0.311933,-0.076611,0.947010,0.001500,40000000000.000000,0.000000,0.001500
2271.000000,-0.361347,0.108940,0.926045,0.001500,40000000000.000000,0.000000,0.001500
2272.000000,0.799013,0.071630,0.597032,0.001500,40000000000.000000,0.000000,0.001500
2273.000000,-0.302007,0.660590,0.687322,0.001500,40000000000.000000,0.000000,0.001500
2274.000000,-0.048949,0.336150,-0.940536,0.001500,40000000000.000000,0.000000,0.001500
2275.000000,-0.815829,0.577867,-0.022202,0.001500,40000000000.000000,0.000000,0.001500
2276.000000,0.117693,0.931207,-0.344967,0.001500,40000000000.000000,0.000000,0.001500
2277.000000,-0.107160,-0.241097,0.964567,0.001500,40000000000.000000,0.000000,0.001500
2278.000000,-0.449163,0.512722,0.731689,0.001500,40000000000.000000,0.000000,0.001500
2279.000000,0.209839,0.557051,-0.803531,0.001500,40000000000.000000,0.000000,0.001500
2280.000000,0.715127,0.676402,-0.176278,0.001500,40000000000.000000,0.000000,0.001500
2281.000000,-0.165878,-0.233620,-0.958074,0.001500,40000000000.000000,0.000000,0.001500
2282.000000,-0.374387,0.910742,-0.174309,0.001500,40000000000.000000,0.000000,0.001500
2283.000000,0.838649,0.396426,0.373516,0.001500,40000000000.000000,0.000000,0.001500
2284.000000,-0.128084,-0.176197,-0.975986,0.001500,40000000000.000000,0.000000,0.001500
2285.000000,0.529608,-0.739657,-0.415237,0.001500,40000000000.000000,0.000000,0.001500
2286.000000,0.227301,0.168063,-0.959213,0.001500,40000000000.000000,0.000000,0.001500
2287.000000,-0.347138,0.529482,-0.774044,0.001500,40000000000.000000,0.000000,0.001500
2288.000000,0.095170,0.387081,0.917121,0.001500,40000000000.000000,0.000000,0.001500
2289.000000,0.599820,0.387063,0.700285,0.001500,40000000000.000000,0.000000,0.001500
2290.000000,-0.009661,0.587448,0.809204,0.001500,40000000000.000000,0.000000,0.001500
2291.000000,0.248138,0.896509,0.367013,0.001500,40000000000.000000,0.000000,0.001500
2292.000000,-0.745690,-0.666242,-0.008204,0.001500,40000000000.000000,0.000000,0.001500
2293.000000,0.382173,-0.308754,-0.870985,0.001500,40000000000.000000,0.000000,0.001500
2294.000000,-0.125869,-0.587542,-0.799345,0.001500,40000000000.000000,0.000000,0.001500
2295.000000,0.617479,-0.698439,-0.361805,0.001500,40000000000.000000,0.000000,0.001500
2296.000000,0.524411,-0.846792,-0.089085,0.001500,40000000000.000000,0.000000,0.001500
2297.000000,0.732361,0.090497,0.674876,0.001500,40000000000.000000,0.000000,0.001500
2298.000000,-0.369818,0.660430,-0.653503,0.001500,40000000000.000000,0.000000,0.001500
2299.000000,0.809849,0.298789,-0.504846,0.001500,40000000000.000000,0.000000,0.001500
2300.000000,-0.283288,-0.536222,-0.795119,0.001500,40000000000.000000,0.000000,0.001500
2301.000000,0.032988,0.439657,-0.897560,0.001500,40000000000.000000,0.000000,0.001500
2302.000000,-0.183611,0.029158,0.982566,0.001500,40000000000.000000,0.000000,0.001500
2303.000000,0.831248,0.299760,-0.468157,0.001500,40000000000.000000,0.000000,0.001500
2304.000000,0.302655,-0.473738,0.827026,0.001500,40000000000.000000,0.000000,0.001500
2305.000000,-0.361970,-0.262552,-0.894452,0.001500,40000000000.000000,0.000000,0.001500
2306.000000,-0.057811,0.308815,-0.949363,0.001500,40000000000.000000,0.000000,0.001500
2307.000000,0.468416,-0.104569,-0.877298,0.001500,40000000000.000000,0.000000,0.001500
2308.000000,0.193378,0.118893,0.973894,0.001500,40000000000.000000,0.000000,0.001500
2309.000000,0.949165,0.288083,-0.126861,0.001500,40000000000.000000,0.000000,0.001500
2310.000000,-0.627853,-0.572204,0.527620,0.001500,40000000000.000000,0.000000,0.001500
2311.000000,0.304702,-0.061097,0.950486,0.001500,40000000000.000000,0.000000,0.001500
2312.000000,0.455444,0.463135,0.760314,0.001500,40000000000.000000,0.000000,0.001500
2313.000000,-0.195593,0.204636,0.959097,0.001500,40000000000.000000,0.000000,0.001500
2314.000000,-0.091887,0.613357,0.784442,0.001500,40000000000.000000,0.000000,0.001500
2315.000000,0.204530,0.215409,-0.954865,0.001500,40000000000.000000,0.000000,0.001500
2316.000000,-0.417468,0.363473,-0.832832,0.001500,40000000000.000000,0.000000,0.001500
2317.000000,-0.087030,0.207547,0.974346,0.001500,40000000000.000000,0.000000,0.001500
2318.000000,0.125335,-0.162382,-0.978736,0.001500,40000000000.000000,0.000000,0.001500
2319.000000,0.083131,-0.299040,-0.950613,0.001500,40000000000.000000,0.000000,0.001500
2320.000000,-0.177011,-0.174230,0.968665,0.001500,40000000000.000000,0.000000,0.001500
2321.000000,-0.748709,-0.254339,0.612166,0.001500,40000000000.000000,0.000000,0.001500
2322.000000,0.060522,0.708189,-0.703424,0.001500,40000000000.000000,0.000000,0.001500
2323.000000,0.016317,0.202912,0.979061,0.001500,40000000000.000000,0.000000,0.001500
2324.000000,-0.219896,0.601448,0.768054,0.001500,40000000000.000000,0.000000,0.001500
2325.000000,0.123860,0.741000,0.659983,0.001500,40000000000.000000,0.000000,0.001500
2326.000000,0.267717,0.427393,-0.863518,0.001500,40000000000.000000,0.000000,0.001500
2327.000000,0.768319,-0.631883,-0.102026,0.001500,40000000000.000000,0.000000,0.001500
2328.000000,0.066849,-0.403169,0.912681,0.001500,40000000000.000000,0.000000,0.001500
2329.000000,0.330349,-0.312398,0.890661,0.001500,40000000000.000000,0.000000,0.001500
2330.000000,0.285559,-0.869508,0.403004,0.001500,40000000000.000000,0.000000,0.001500
2331.000000,0.425680,0.246030,0.870785,0.001500,40000000000.000000,0.000000,0.001500
2332.000000,0.142457,0.234104,-0.961718,0.001500,40000000000.000000,0.000000,0.001500
2333.000000,0.430873,0.071501,0.899575,0.001500,40000000000.000000,0.000000,0.001500
2334.000000,-0.269780,0.551452,0.789379,0.001500,40000000000.000000,0.000000,0.001500
2335.000000,0.052760,0.180317,0.982193,0.001500,40000000000.000000,0.000000,0.001500
2336.000000,-0.389636,-0.067747,-0.918474,0.001500,40000000000.000000,0.000000,0.001500
2337.000000,0.687092,0.148659,-0.711200,0.001500,40000000000.000000,0.000000,0.001500
2338.000000,0.313873,0.478249,0.820220,0.001500,40000000000.000000,0.000000,0.001500
2339.000000,-0.643430,-0.491887,0.586553,0.001500,40000000000.000000,0.000000,0.001500
2340.000000,-0.802971,-0.436239,-0.406120,0.001500,40000000000.000000,0.000000,0.001500
2341.000000,-0.860330,-0.222921,-0.458409,0.001500,40000000000.000000,0.000000,0.001500
2342.000000,0.288996,-0.081592,0.953847,0.001500,40000000000.000000,0.000000,0.001500
2343.000000,-0.356243,-0.383646,0.852001,0.001500,40000000000.000000,0.000000,0.001500
2344.000000,-0.418509,-0.304501,0.855645,0.001500,40000000000.000000,0.000000,0.001500
2345.000000,0.441480,0.137189,-0.886721,0.001500,40000000000.000000,0.000000,0.001500
2346.000000,0.142924,0.927320,-0.345905,0.001500,40000000000.000000,0.000000,0.001500
2347.000000,-0.357219,0.441531,0.823070,0.001500,40000000000.000000,0.000000,0.001500
2348.000000,-0.069017,-0.779402,-0.622712,0.001500,40000000000.000000,0.000000,0.001500
2349.000000,-0.369769,-0.065691,0.926798,0.001500,40000000000.000000,0.000000,0.001500
2350.000000,-0.018302,-0.070602,0.997337,0.001500,40000000000.000000,0.000000,0.001500
2351.000000,-0.960638,0.026338,-0.276551,0.001500,40000000000.000000,0.000000,0.001500
2352.000000,0.228835,-0.805237,0.547017,0.001500,40000000000.000000,0.000000,0.001500
2353.000000,0.255951,0.918304,0.302006,0.001500,40000000000.000000,0.000000,0.001500
2354.000000,0.648841,-0.248215,0.719302,0.001500,40000000000.000000,0.000000,0.001500
2355.000000,-0.554624,-0.831657,-0.027200,0.001500,40000000000.000000,0.000000,0.001500
2356.000000,0.028206,0.674436,0.737794,0.001500,40000000000.000000,0.000000,0.001500
2357.000000,-0.016000,0.085404,0.996218,0.001500,40000000000.000000,0.000000,0.001500
2358.000000,0.266714,0.179989,-0.946820,0.001500,40000000000.000000,0.000000,0.001500
2359.000000,-0.423654,-0.905457,0.025793,0.001500,40000000000.000000,0.000000,0.001500
2360.000000,0.546390,-0.252703,0.798498,0.001500,40000000000.000000,0.000000,0.001500
2361.000000,-0.365463,-0.180005,-0.913255,0.001500,40000000000.000000,0.000000,0.001500
2362.000000,0.353774,-0.222224,0.908548,0.001500,40000000000.000000,0.000000,0.001500
2363.000000,-0.640234,-0.753660,-0.148651,0.001500,40000000000.000000,0.000000,0.001500
2364.000000,0.503732,-0.089151,0.859247,0.001500,40000000000.000000,0.000000,0.001500
2365.000000,-0.139084,-0.162543,-0.976850,0.001500,40000000000.000000,0.000000,0.001500
2366.000000,0.085421,-0.258362,-0.962264,0.001500,40000000000.000000,0.000000,0.001500
2367.000000,0.725632,-0.686931,0.039786,0.001500,40000000000.000000,0.000000,0.001500
2368.000000,0.487845,-0.135808,0.862301,0.001500,40000000000.000000,0.000000,0.001500
2369.000000,-0.267704,0.668973,-0.693405,0.001500,40000000000.000000,0.000000,0.001500
2370.000000,-0.507779,-0.390944,-0.767674,0.001500,40000000000.000000,0.000000,0.001500
2371.000000,-0.151000,0.983992,0.094654,0.001500,40000000000.000000,0.000000,0.001500
2372.000000,0.447479,0.221115,-0.866528,0.001500,40000000000.000000,0.000000,0.001500
2373.000000,0.304799,0.394161,-0.867027,0.001500,40000000000.000000,0.000000,0.001500
2374.000000,-0.434226,0.845430,-0.310961,0.001500,40000000000.000000,0.000000,0.001500
2375.000000,-0.562861,-0.191229,-0.804126,0.001500,40000000000.000000,0.000000,0.001500
2376.000000,0.436224,0.892645,0.113551,0.001500,40000000000.000000,0.000000,0.001500
2377.000000,-0.567174,-0.207866,-0.796935,0.001500,40000000000.000000,0.000000,0.001500
2378.000000,-0.196840,-0.331289,-0.922768,0.001500,40000000000.000000,0.000000,0.001500
2379.000000,-0.232129,-0.065491,-0.970478,0.001500,40000000000.000000,0.000000,0.001500
2380.000000,0.316622,-0.304758,0.898261,0.001500,40000000000.000000,0.000000,0.001500
2381.000000,0.755871,0.422061,-0.500524,0.001500,40000000000.000000,0.000000,0.001500
2382.000000,0.643536,0.111011,-0.757323,0.001500,40000000000.000000,0.000000,0.001500
2383.000000,-0.302240,-0.458147,0.835914,0.001500,40000000000.000000,0.000000,0.001500
2384.000000,0.462545,0.849148,0.254950,0.001500,40000000000.000000,0.000000,0.001500
2385.000000,-0.723024,0.061850,0.688048,0.001500,40000000000.000000,0.000000,0.001500
